Tag,Player,Elo,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6,LeadPokemon,TurnCount,Result,Pokemon 1 Move 1,Pokemon 1 Move 2,Pokemon 1 Move 3,Pokemon 1 Move 4,Pokemon 2 Move 1,Pokemon 2 Move 2,Pokemon 2 Move 3,Pokemon 2 Move 4,Pokemon 3 Move 1,Pokemon 3 Move 2,Pokemon 3 Move 3,Pokemon 3 Move 4,Pokemon 4 Move 1,Pokemon 4 Move 2,Pokemon 4 Move 3,Pokemon 4 Move 4,Pokemon 5 Move 1,Pokemon 5 Move 2,Pokemon 5 Move 3,Pokemon 5 Move 4,Pokemon 6 Move 1,Pokemon 6 Move 2,Pokemon 6 Move 3,Pokemon 6 Move 4,Weather-Rain,Weather-Sand,Avg_HP,Avg_Attack,Avg_Special Attack,Avg_Defense,Avg_Special Defense,Avg_Speed,Lead_HP,Lead_Attack,Lead_Special Attack,Lead_Defense,Lead_Special Defense,Lead_Speed,Has_Normal,Has_Fighting,Has_Flying,Has_Poison,Has_Ground,Has_Rock,Has_Bug,Has_Ghost,Has_Steel,Has_Fire,Has_Water,Has_Grass,Has_Electric,Has_Psychic,Has_Ice,Has_Dragon,Has_Dark
823132036,primaveraportena,1375,Politoed,Latias,Ferrothorn,Xatu,Excadrill,Azumarill,Politoed,21,win,,,,,Dragon Pulse,Calm Mind,Roost,,Spikes,Stealth Rock,Power Whip,,Night Shade,,,,Earthquake,,,,Aqua Jet,,,,0,0,86.50000000000001,84.83333333333333,84.33333333333333,74.83333333333333,93.5,72.16666666666667,90.0,75.0,75.0,90.0,100.0,70.0,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False
823147868,Sendoh10,1368,Gastrodon,Politoed,Breloom,Tornadus,Bronzong,Toxicroak,Bronzong,17,lose,Surf,,,,Surf,,,,Bulk Up,Spore,,,Hurricane,Focus Blast,,,Toxic,Stealth Rock,,,Swords Dance,,,,0,0,81.66666666666666,99.66666666666667,79.0,88.66666666666667,83.83333333333333,68.0,67.0,89.0,116.0,79.0,116.0,33.0,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False
824063840,nostalgic phaggot,1384,Politoed,Toxicroak,Keldeo-Resolute,Landorus-Therian,Jirachi,Latios,Latios,29,win,Toxic,,,,Focus Punch,Ice Punch,,,Hydro Pump,,,,U-turn,,,,U-turn,Stealth Rock,,,Dragon Pulse,,,,0,0,88.83333333333333,98.00000000000001,83.33333333333333,106.66666666666669,90.83333333333333,93.99999999999999,80.0,90.0,80.0,130.0,110.0,110.0,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
824350476,Kuisa,1327,Tyranitar,Landorus-Therian,Garchomp,Latios,Jirachi,Keldeo,Latios,12,win,Crunch,,,,,,,,,,,,Draco Meteor,,,,U-turn,,,,Hidden Power,,,,1,0,94.66666666666667,111.83333333333334,94.16666666666667,106.50000000000001,94.16666666666667,95.33333333333333,80.0,90.0,80.0,130.0,110.0,110.0,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False
824982617,Lindomar93,1389,Rotom-Wash,Skarmory,Gliscor,Alakazam,Tyranitar,Amoonguss,Gliscor,62,win,Pain Split,Hydro Pump,Will-O-Wisp,Volt Switch,Roost,Spikes,Whirlwind,,Earthquake,Ice Fang,Protect,Taunt,Focus Blast,,,,Crunch,Superpower,,,Spore,,,,1,0,76.5,84.83333333333334,99.5,84.16666666666667,86.16666666666666,77.0,75.0,95.0,125.0,45.0,75.0,95.0,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False
825865861,muchacho bratt,1450,Garchomp,Dragonite,Starmie,Scizor,Conkeldurr,Volcarona,Starmie,18,lose,Outrage,,,,Extreme Speed,,,,Thunder,Ice Beam,,,Superpower,,,,Ice Punch,Mach Punch,Thunder Punch,Drain Punch,Hidden Power,,,,0,0,86.5,111.5,89.16666666666666,87.5,86.66666666666667,84.50000000000001,60.0,75.0,85.0,100.0,85.0,115.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
826018926,LuluDzn,1382,Skarmory,Alakazam,Tyranitar,Garchomp,Keldeo,Amoonguss,Tyranitar,27,lose,,,,,Psychic,Shadow Ball,Focus Blast,,Crunch,Fire Blast,Pursuit,Stealth Rock,Outrage,Rock Slide,,,Hydro Pump,,,,Giga Drain,Clear Smog,Sleep Talk,Spore,1,0,88.83333333333334,91.83333333333334,91.66666666666667,94.00000000000001,84.99999999999999,81.83333333333333,100.0,134.0,110.0,95.0,100.0,61.0,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False
827586419,rahzagoul,1390,Skarmory,Gastrodon-East,Reuniclus,Tyranitar,Latias,Heatran,Skarmory,22,win,Whirlwind,Spikes,,,,,,,Calm Mind,Focus Blast,,,Crunch,Stealth Rock,,,Surf,,,,Earth Power,,,,0,0,92.83333333333334,88.66666666666666,98.16666666666667,98.66666666666667,95.50000000000001,64.49999999999999,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False
827627421,insta influencer,1369,Excadrill,Garchomp,Ninetales,Cresselia,Victini,Chansey,Ninetales,21,lose,Rapid Spin,Protect,Toxic,,Dragon Claw,,,,Will-O-Wisp,,,,Ice Beam,,,,Bolt Strike,,,,Soft-Boiled,,,,0,0,126.83333333333334,86.0,75.83333333333333,70.16666666666667,97.50000000000001,87.49999999999999,73.0,76.0,75.0,81.0,100.0,100.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
828765472,Ar. Layne,1457,Tyranitar,Excadrill,Rotom-Wash,Keldeo,Tangrowth,Blissey,Excadrill,37,lose,Pursuit,,,,Earthquake,Rapid Spin,Stealth Rock,,Volt Switch,,,,Icy Wind,Secret Sword,Hydro Pump,,Sleep Powder,Giga Drain,Leech Seed,,Wish,Seismic Toss,,,0,0,117.66666666666667,86.0,83.66666666666667,94.0,91.16666666666666,74.66666666666667,110.0,135.0,60.0,50.0,65.0,88.0,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False
829096143,Placones,1360,Politoed,Ferrothorn,Tentacruel,Landorus-Therian,Jirachi,Keldeo,Keldeo,16,win,Hidden Power,Psychic,,,Knock Off,Stealth Rock,,,,,,,,,,,Calm Mind,Substitute,Hidden Power,,Secret Sword,,,,0,1,87.33333333333334,92.66666666666667,91.83333333333333,93.0,101.0,81.5,91.0,72.0,90.0,129.0,90.0,108.0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False
830353594,Bastien65,1283,Thundurus-Therian,Tornadus,Politoed,Garchomp,Excadrill,Celebi,Excadrill,32,win,,,,,,,,,,,,,,,,,,,,,,,,,0,1,94.33333333333333,110.00000000000001,78.33333333333333,98.33333333333333,85.0,95.33333333333333,110.0,135.0,60.0,50.0,65.0,88.0,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False
830435479,Volcanionisgood,1457,Slowbro,Latios,Heatran,Terrakion,Landorus-Therian,Tyranitar,Latios,58,lose,Calm Mind,Scald,Slack Off,,Draco Meteor,,,,Toxic,Lava Plume,Stealth Rock,Protect,Close Combat,Stone Edge,,,Earthquake,U-turn,,,Superpower,Stone Edge,,,1,0,91.0,110.5,97.66666666666666,105.33333333333333,94.33333333333333,79.5,80.0,90.0,80.0,130.0,110.0,110.0,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False
831141263,Living Blade,1353,Tyranitar,Jellicent,Excadrill,Ferrothorn,Latios,Zapdos,Jellicent,36,win,Crunch,Superpower,Pursuit,Stealth Rock,Taunt,Will-O-Wisp,Night Shade,,Toxic,Earthquake,Rapid Spin,Protect,,,,,Hidden Power,,,,Discharge,Hidden Power,,,0,0,92.33333333333333,100.5,89.33333333333333,89.83333333333333,97.66666666666667,73.16666666666667,100.0,60.0,70.0,85.0,105.0,60.0,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False
831681461,Bearded FOUGE,1309,Tyranitar,Excadrill,Terrakion,Rotom-Wash,Landorus-Therian,Latios,Rotom-Wash,23,lose,,,,,Iron Head,,,,Close Combat,,,,Thunder Wave,Will-O-Wisp,Volt Switch,,U-turn,,,,Draco Meteor,,,,1,0,86.66666666666666,116.33333333333333,89.49999999999999,92.83333333333334,91.99999999999999,90.66666666666666,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
832805359,Suirio,1326,Gengar,Starmie,Thundurus-Therian,Rotom-Wash,Scizor,Breloom,Gengar,42,lose,Shadow Ball,Thunderbolt,,,Rapid Spin,Thunderbolt,Hydro Pump,,Hidden Power,Nasty Plot,,,Thunderbolt,Volt Switch,,,U-turn,Quick Attack,,,Stone Edge,Substitute,Mach Punch,,0,0,63.166666666666664,95.00000000000001,83.66666666666666,99.16666666666667,81.16666666666666,91.16666666666666,60.0,65.0,60.0,130.0,75.0,110.0,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False
833684916,JUICEWRLD IS GOD,1352,Dragonite,Kyurem-Black,Latios,Garchomp,Salamence,Magnezone,Garchomp,24,lose,,,,,Ice Beam,Fusion Bolt,Substitute,Earth Power,,,,,Stealth Rock,Earthquake,Outrage,Swords Dance,Fire Blast,,,,Volt Switch,,,,0,0,94.83333333333334,121.5,94.16666666666667,111.66666666666667,92.5,91.16666666666667,108.0,130.0,95.0,80.0,85.0,102.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
833807074,Empyreal Paradigm,1554,Politoed,Tentacruel,Skarmory,Ludicolo,Gliscor,Jirachi,Gliscor,18,win,Toxic,,,,Rapid Spin,Toxic Spikes,,,Spikes,,,,Protect,,,,Swords Dance,Facade,Protect,,Protect,Iron Head,Wish,,0,1,81.66666666666667,81.66666666666667,95.83333333333334,74.16666666666667,94.16666666666667,84.16666666666667,75.0,95.0,125.0,45.0,75.0,95.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
833862144,HOffense,1345,Skarmory,Gengar,Volcarona,Breloom,Salamence,Latios,Skarmory,24,win,Stealth Rock,Spikes,,,Focus Blast,Shadow Ball,Will-O-Wisp,,Bug Buzz,,,,Spore,Low Sweep,Bullet Seed,,,,,,Reflect,Light Screen,Thunder Wave,,0,0,74.16666666666667,93.33333333333334,84.16666666666666,100.83333333333334,83.33333333333333,93.33333333333333,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False
834234509,ETTS1,1277,Starmie,Honchkrow,Terrakion,Scizor,Volcarona,Keldeo,Terrakion,13,win,,,,,,,,,Taunt,Close Combat,Stealth Rock,,Acrobatics,Swords Dance,,,Flamethrower,Hidden Power,Giga Drain,Quiver Dance,,,,,0,0,82.83333333333334,98.5,80.33333333333333,99.33333333333334,83.66666666666666,94.5,91.0,129.0,90.0,72.0,90.0,108.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
834478566,wobbuffoon3,1264,Tyranitar,Wobbuffet,Latios,Skarmory,Garchomp,Breloom,Garchomp,23,win,,,,,Counter,Mirror Coat,,,Draco Meteor,,,,Whirlwind,Spikes,,,Draco Meteor,Stealth Rock,Fire Blast,Earthquake,Spore,Bullet Seed,Focus Punch,,0,0,100.5,99.5,93.83333333333333,73.0,80.5,74.33333333333333,108.0,130.0,95.0,80.0,85.0,102.0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False
836087197,Frrf,1350,Landorus-Therian,Mew,Gastrodon,Ferrothorn,Latios,Tyranitar,Ferrothorn,16,lose,,,,,,,,,,,,,,,,,,,,,,,,,1,0,92.33333333333334,107.66666666666667,96.49999999999999,96.0,98.0,70.16666666666667,74.0,94.0,131.0,54.0,116.0,20.0,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False
838302665,Seiji 15,1464,Jirachi,Gyarados,Kyurem-Black,Excadrill,Magnezone,Latias,Gyarados,42,lose,Energy Ball,Icy Wind,Stealth Rock,,Bounce,Substitute,Dragon Dance,Waterfall,Outrage,,,,,,,,Hidden Power,Sunny Day,Thunderbolt,,Dragon Pulse,Healing Wish,Surf,Psyshock,0,0,96.66666666666666,113.33333333333333,90.66666666666667,95.0,95.83333333333334,88.99999999999999,95.0,125.0,79.0,60.0,100.0,81.0,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
838722981,fopdoodleSHMACK,1363,Politoed,Excadrill,Reuniclus,Ferrothorn,Tornadus,Toxicroak,Politoed,17,lose,Hydro Pump,,,,,,,,,,,,Leech Seed,,,,Hurricane,Focus Blast,,,Ice Punch,,,,0,0,90.99999999999999,98.33333333333334,79.33333333333333,88.33333333333333,85.16666666666666,67.33333333333333,90.0,75.0,75.0,90.0,100.0,70.0,False,False,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False
841217710,Kapolat,1523,Tyranitar,Garchomp,Skarmory,Latias,Magnezone,Reuniclus,Magnezone,23,win,Stealth Rock,,,,Earthquake,,,,Whirlwind,Spikes,,,Substitute,Dragon Pulse,,,Volt Switch,,,,Psychic,Trick Room,Focus Blast,,0,0,88.83333333333334,93.16666666666667,104.16666666666667,96.66666666666667,93.33333333333334,72.16666666666666,70.0,70.0,115.0,130.0,90.0,60.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False
841281884,Venture Capital,1279,Landorus-Therian,Azelf,Dragonite,Magnezone,Mamoswine,Kingdra,Azelf,34,win,Earthquake,Hidden Power,,,Stealth Rock,U-turn,Explosion,Ice Punch,Outrage,,,,Hidden Power,Charge Beam,Substitute,,,,,,Dragon Dance,Outrage,Rest,Waterfall,0,0,85.0,116.5,90.83333333333333,104.16666666666667,82.5,85.16666666666667,75.0,125.0,70.0,125.0,70.0,115.0,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False
841284326,MartyParty776,1335,Alakazam,Magnezone,Tyranitar,Landorus-Therian,Keldeo-Resolute,Ferrothorn,Keldeo-Resolute,23,win,Psychic,,,,Hidden Power,,,,Crunch,,,,Grass Knot,U-turn,,,Hydro Pump,Hidden Power,,,Stealth Rock,Power Whip,Gyro Ball,,1,0,79.83333333333333,94.16666666666667,96.83333333333333,108.0,93.49999999999999,76.66666666666666,91.0,72.0,90.0,129.0,90.0,108.0,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False
841962171,katsuko vlone ❄️,1398,Tyranitar,Terrakion,Landorus-Therian,Excadrill,Amoonguss,Slowbro,Slowbro,27,win,Ice Beam,,,,,,,,Stealth Rock,U-turn,,,Rapid Spin,Protect,,,Giga Drain,,,,Scald,,,,1,0,99.83333333333333,117.16666666666667,88.33333333333333,84.50000000000001,82.5,68.0,95.0,75.0,110.0,100.0,80.0,30.0,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False
842449086,fata lina,1436,Scolipede,Cloyster,Gengar,Salamence,Whimsicott,Scizor,Scolipede,20,lose,,,,,,,,,,,,,,,,,,,,,,,,,0,0,65.83333333333334,97.00000000000001,99.00000000000001,85.33333333333333,70.66666666666667,95.5,60.0,90.0,89.0,55.0,69.0,112.0,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False
843173299,luludzn,1338,Politoed,Ferrothorn,Gliscor,Kyurem,Tentacruel,Reuniclus,Kyurem,28,lose,Perish Song,,,,Gyro Ball,,,,Earthquake,Protect,,,Ice Beam,Roost,Substitute,Earth Power,Knock Off,,,,Calm Mind,Recover,,,0,1,92.33333333333333,88.16666666666667,93.49999999999999,87.33333333333333,97.66666666666667,68.33333333333334,125.0,130.0,90.0,130.0,90.0,95.0,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False
845293246,volcanionisgood,1402,Politoed,Skarmory,Ferrothorn,Tentacruel,Jolteon,Keldeo-Resolute,Jolteon,32,win,,,,,,,,,Stealth Rock,Protect,,,Scald,Protect,Toxic Spikes,,Volt Switch,,,,Calm Mind,Scald,Hydro Pump,Secret Sword,0,1,77.50000000000001,76.0,93.49999999999999,83.83333333333333,98.5,83.0,65.0,65.0,60.0,110.0,95.0,130.0,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
847487120,vincentdo,1501,Tyranitar,Heatran,Amoonguss,Skarmory,Mew,Keldeo,Mew,34,win,Crunch,,,,Lava Plume,Protect,,,,,,,Roost,Whirlwind,,,Earthquake,Taunt,Soft-Boiled,Will-O-Wisp,Secret Sword,Hidden Power,,,0,0,93.50000000000001,93.5,102.66666666666667,96.5,91.0,74.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False
847618255,Jpena2016,1362,Politoed,Ferrothorn,Forretress,Dragonite,Jolteon,Toxicroak,Jolteon,12,lose,,,,,Stealth Rock,Leech Seed,,,,,,,,,,,Volt Switch,Thunder,,,Drain Punch,Substitute,,,0,0,79.66666666666666,94.0,94.33333333333331,83.33333333333333,89.33333333333333,70.83333333333334,65.0,65.0,60.0,110.0,95.0,130.0,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,True,False
847750331,StockholmCyclist,1361,Garchomp,Arcanine,Lucario,Togekiss,Mamoswine,Smeargle,Togekiss,24,lose,,,,,Flare Blitz,Wild Charge,,,Extreme Speed,Close Combat,Swords Dance,,Air Slash,,,,Icicle Crash,,,,Baton Pass,Nasty Plot,,,0,0,86.33333333333333,91.66666666666666,75.83333333333333,84.16666666666667,75.83333333333333,87.0,85.0,50.0,95.0,120.0,115.0,80.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
847813247,easyball,1455,Keldeo-Resolute,Tyranitar,Garchomp,Landorus-Therian,Ferrothorn,Hydreigon,Landorus-Therian,23,win,Icy Wind,Secret Sword,,,Stealth Rock,,,,Earthquake,Dragon Claw,Swords Dance,,Hidden Power,Earthquake,U-turn,,,,,,Dark Pulse,,,,1,0,92.33333333333333,113.33333333333334,100.99999999999999,98.0,93.5,80.0,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True
847840050,Zatopia,1251,Magnezone,Latios,Landorus-Therian,Excadrill,Tyranitar,Rotom-Wash,Tyranitar,37,win,Hidden Power,Flash Cannon,Substitute,Charge Beam,,,,,Superpower,U-turn,,,Swords Dance,Earthquake,Iron Head,,Crunch,Stealth Rock,,,Hydro Pump,Will-O-Wisp,Volt Switch,,1,0,83.16666666666667,106.49999999999999,93.66666666666666,102.5,92.0,82.66666666666666,100.0,134.0,110.0,95.0,100.0,61.0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
847877194,Reborn Avalon,1310,Heracross,Heatran,Gastrodon,Tyranitar,Latios,Forretress,Gastrodon,39,lose,Megahorn,,,,Hidden Power,Fire Blast,,,Scald,Toxic,Recover,,Crunch,Pursuit,,,Draco Meteor,Surf,Roost,,Spikes,Rapid Spin,,,0,0,89.5,102.0,96.49999999999999,91.16666666666667,92.16666666666666,68.66666666666667,111.0,83.0,68.0,92.0,82.0,39.0,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False
847930487,Ismakhil,1324,Froslass,Garchomp,Keldeo,Breloom,Scizor,Alakazam,Froslass,22,lose,Spikes,,,,Swords Dance,,,,Icy Wind,,,,Spore,Mach Punch,Low Sweep,,Bullet Punch,Acrobatics,Superpower,Swords Dance,Focus Blast,,,,0,0,75.66666666666667,98.66666666666667,80.0,89.83333333333334,78.33333333333333,95.83333333333333,70.0,80.0,70.0,80.0,70.0,110.0,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
850313167,Nachtaron,1329,Azelf,Garchomp,Breloom,Scizor,Dragonite,Salamence,Breloom,23,lose,Fire Blast,Hidden Power,,,Earthquake,Outrage,Substitute,,Spore,Mach Punch,Bullet Seed,Focus Punch,Bullet Punch,Superpower,Swords Dance,,Dragon Dance,Fire Punch,,,Outrage,,,,0,0,83.16666666666666,130.66666666666669,86.66666666666666,88.33333333333333,79.16666666666666,88.66666666666667,60.0,130.0,80.0,60.0,60.0,70.0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
850515579,PistachoDulce,1349,Landorus-Therian,Tyranitar,Amoonguss,Dragonite,Slowbro,Magnezone,Landorus-Therian,29,lose,Stone Edge,U-turn,,,Crunch,Pursuit,Stealth Rock,,Giga Drain,Stun Spore,Spore,,Dragon Dance,Outrage,,,Ice Beam,Psychic,Slack Off,,Flash Cannon,,,,1,0,93.16666666666667,107.16666666666667,98.33333333333333,102.50000000000001,88.33333333333333,58.666666666666664,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False
851477664,Octacore,1509,Politoed,Tentacruel,Celebi,Ferrothorn,Landorus-Therian,Keldeo,Landorus-Therian,23,win,Scald,,,,,,,,,,,,Stealth Rock,,,,U-turn,,,,Hydro Pump,Secret Sword,,,0,1,87.33333333333334,92.66666666666666,91.83333333333333,93.0,101.0,81.5,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False
852408693,Br0ken Promises,1381,Politoed,Tornadus,Garchomp,Ferrothorn,Starmie,Keldeo-Resolute,Politoed,33,win,Hypnosis,Hydro Pump,,,Hurricane,U-turn,,,Outrage,Swords Dance,,,Stealth Rock,Leech Seed,,,Scald,Recover,,,Surf,,,,0,0,83.66666666666667,93.5,91.0,96.33333333333333,92.66666666666667,87.66666666666667,90.0,75.0,75.0,90.0,100.0,70.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
855438486,PStargazer,1467,Starmie,Tyranitar,Ferrothorn,Landorus-Therian,Volcarona,Garchomp,Landorus-Therian,22,lose,Rapid Spin,,,,Superpower,,,,Spikes,Power Whip,Thunder Wave,,Earthquake,Hidden Power,U-turn,,Fire Blast,Giga Drain,,,Dragon Claw,,,,1,0,86.0,106.33333333333333,95.99999999999999,94.83333333333333,95.16666666666667,81.5,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,True,False
857659975,veryfasttosin,1337,Tornadus,Politoed,Dragonite,Starmie,Ferrothorn,Feraligatr,Politoed,21,lose,Hurricane,Superpower,,,Psychic,,,,,,,,Rapid Spin,,,,Spikes,Stealth Rock,Gyro Ball,Thunder Wave,Ice Punch,Swords Dance,,,0,0,79.83333333333333,99.66666666666667,92.66666666666667,91.33333333333334,94.0,79.0,90.0,75.0,75.0,90.0,100.0,70.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
866056115,the goldeen boy,1368,Dragonite,Garchomp,Excadrill,Keldeo,Kyurem-Black,Latios,Keldeo,11,lose,Earthquake,Outrage,,,Stealth Rock,Outrage,,,,,,,Scald,,,,,,,,,,,,0,0,100.83333333333333,121.83333333333333,86.66666666666667,101.50000000000001,90.0,97.16666666666666,91.0,72.0,90.0,129.0,90.0,108.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
866113490,LTEZ Kellogs,1369,Excadrill,Terrakion,Tyranitar,Rotom-Wash,Amoonguss,Skarmory,Rotom-Wash,17,lose,Earthquake,,,,Quick Attack,,,,Crunch,Stealth Rock,,,Hydro Pump,Volt Switch,,,,,,,Spikes,,,,0,0,88.33333333333333,104.66666666666666,96.16666666666666,74.50000000000001,85.33333333333333,73.83333333333333,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False
868090606,sinatra518,1364,Garchomp,Keldeo,Tyranitar,Landorus-Therian,Ferrothorn,Starmie,Landorus-Therian,50,win,Outrage,Swords Dance,,,Hydro Pump,Hidden Power,Secret Sword,,Crunch,Pursuit,,,Earthquake,U-turn,Explosion,,Spikes,Stealth Rock,Leech Seed,,Rapid Spin,Hydro Pump,,,1,0,86.99999999999999,108.33333333333334,100.16666666666667,93.83333333333334,92.66666666666667,82.83333333333333,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
869185523,OhJoy11,1339,Tyranitar,Garchomp,Landorus-Therian,Ferrothorn,Starmie,Alakazam,Starmie,27,lose,Pursuit,,,,Earthquake,Fire Blast,Outrage,,U-turn,,,,Power Whip,Gyro Ball,,,Rapid Spin,Scald,,,Shadow Ball,Focus Blast,,,1,0,81.00000000000001,104.66666666666667,92.66666666666667,94.83333333333334,91.83333333333334,84.83333333333333,60.0,75.0,85.0,100.0,85.0,115.0,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False
