Tag,Player 1 Pokemon 1,Player 1 Pokemon 2,Player 1 Pokemon 3,Player 1 Pokemon 4,Player 1 Pokemon 5,Player 1 Pokemon 6,Player 2 Pokemon 1,Player 2 Pokemon 2,Player 2 Pokemon 3,Player 2 Pokemon 4,Player 2 Pokemon 5,Player 2 Pokemon 6
2353029799,Bronzong,Crawdaunt,Reuniclus,Conkeldurr,Garchomp,Nidoqueen,Dragonite,Azelf,Starmie,Scizor,Gengar,Garchomp
2353049386,Forretress,Salamence,Scizor,Garchomp,Latios,Volcarona,Bronzong,Magnezone,Terrakion,Conkeldurr,Reuniclus,Crawdaunt
2353180186,Dragonite,Ninetales,Volcarona,Conkeldurr,Starmie,Gastrodon,Politoed,Thundurus-Therian,Tentacruel,Ferrothorn,Landorus-Therian,Alakazam
2353304245,Bronzong,Crawdaunt,Reuniclus,Conkeldurr,Garchomp,Nidoqueen,Excadrill,Garchomp,Tyranitar,Scizor,Skarmory,Gengar
2353351869,Tyranitar,Rotom-Wash,Skarmory,Reuniclus,Latios,Garchomp,Breloom,Heatran,Rotom-Wash,Jirachi,Latias,Landorus-Therian
2353375061,Latios,Gyarados,Ferrothorn,Gengar,Starmie,Heatran,Tyranitar,Reuniclus,Ferrothorn,Gastrodon-East,Excadrill,Terrakion
2353387936,Reuniclus,Latios,Blissey,Forretress,Gliscor,Abomasnow,Politoed,Ferrothorn,Tentacruel,Jirachi,Thundurus-Therian,Latios
2353394832,Tyranitar,Skarmory,Gastrodon-East,Reuniclus,Alakazam,Gliscor,Latios,Reuniclus,Forretress,Tyranitar,Rotom-Wash,Gliscor
2353399721,Forretress,Jellicent,Hitmontop,Honchkrow,Garchomp,Tyranitar,Tyranitar,Rotom-Heat,Terrakion,Alakazam,Forretress,Jellicent
2353419472,Starmie,Krookodile,Dragonite,Crobat,Rotom-Wash,Dusclops,Bronzong,Crawdaunt,Reuniclus,Conkeldurr,Gengar,Nidoqueen
2353423722,Bronzong,Crawdaunt,Reuniclus,Conkeldurr,Gengar,Nidoqueen,Aerodactyl,Alakazam,Conkeldurr,Excadrill,Dragonite,Ferrothorn
2353739886,Conkeldurr,Raikou,Garchomp,Hydreigon,Jirachi,Gengar,Politoed,Keldeo-Resolute,Ferrothorn,Kyurem-Black,Breloom,Jirachi
2353778930,Dragonite,Azelf,Starmie,Scizor,Gengar,Garchomp,Bronzong,Magnezone,Azelf,Hariyama,Reuniclus,Crawdaunt
2353794941,Hitmontop,Rotom-Wash,Haxorus,Latias,Gyarados,Volcarona,Excadrill,Tentacruel,Raikou,Weavile,Hydreigon,Conkeldurr
2353887167,Landorus-Therian,Tyranitar,Ferrothorn,Terrakion,Alakazam,Rotom-Wash,Conkeldurr,Tyranitar,Gastrodon-East,Forretress,Keldeo,Landorus-Therian
2353953581,Landorus-Therian,Tyranitar,Ferrothorn,Terrakion,Alakazam,Rotom-Wash,Conkeldurr,Tyranitar,Gastrodon-East,Forretress,Keldeo,Landorus-Therian
2354071187,Tyranitar,Forretress,Zapdos,Alakazam,Seismitoad,Hydreigon,Excadrill,Garchomp,Tyranitar,Scizor,Skarmory,Gengar
2354073751,Garchomp,Ferrothorn,Starmie,Latios,Kyurem-Black,Volcarona,Tyranitar,Forretress,Zapdos,Alakazam,Seismitoad,Hydreigon
2354156967,Onix,Scizor,Latios,Espeon,Darmanitan,Breloom,Reuniclus,Latios,Blissey,Forretress,Gliscor,Abomasnow
2354342193,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Hippowdon,Skarmory,Reuniclus,Clefable,Latias,Bronzong
2354384045,Garchomp,Volcarona,Dragonite,Breloom,Starmie,Scizor,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian
2354388502,Hippowdon,Scizor,Terrakion,Rotom-Wash,Sigilyph,Roserade,Politoed,Tornadus,Gastrodon,Jirachi,Landorus-Therian,Azumarill
2354530122,Jirachi,Volcarona,Conkeldurr,Starmie,Terrakion,Dragonite,Keldeo,Politoed,Ferrothorn,Scizor,Thundurus-Therian,Starmie
2354586402,Politoed,Gyarados,Tentacruel,Keldeo,Gastrodon-East,Ferrothorn,Ambipom,Garchomp,Starmie,Latios,Skarmory,Jellicent
2354592288,Ambipom,Garchomp,Starmie,Latios,Skarmory,Jellicent,Lucario,Gliscor,Starmie,Hydreigon,Metagross,Gastrodon
2354952345,Excadrill,Magnezone,Tyranitar,Amoonguss,Gliscor,Jirachi,Politoed,Toxicroak,Excadrill,Mienshao,Ferrothorn,Rotom-Wash
2355023820,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther,Jirachi,Conkeldurr,Scizor,Politoed,Keldeo,Donphan
2355033194,Starmie,Mamoswine,Volcarona,Conkeldurr,Jirachi,Latios,Victini,Conkeldurr,Terrakion,Thundurus-Therian,Breloom,Tyranitar
2355036834,Garchomp,Tyranitar,Skarmory,Jellicent,Reuniclus,Landorus-Therian,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther
2355061681,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther,Hippowdon,Alakazam,Latios,Skarmory,Jellicent,Clefable
2355148702,Politoed,Tentacruel,Ferrothorn,Keldeo-Resolute,Thundurus-Therian,Latios,Hippowdon,Alakazam,Latios,Skarmory,Jellicent,Clefable
2355564797,Mamoswine,Latios,Scizor,Kyurem-Black,Salamence,Magnezone,Politoed,Gyarados,Lapras,Cloyster,Rotom-Wash,Lanturn
2355683676,Starmie,Garchomp,Bronzong,Magnezone,Jirachi,Kyurem-Black,Heatran,Ninetales,Cresselia,Forretress,Volcarona,Chansey
2355732758,Staraptor,Metagross,Latios,Gliscor,Starmie,Scizor,Slowking,Excadrill,Kyurem,Skarmory,Tyranitar,Terrakion
2355843263,Landorus-Therian,Scrafty,Chansey,Vaporeon,Politoed,Tentacruel,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian
2355930519,Ambipom,Garchomp,Starmie,Latios,Skarmory,Jellicent,Forretress,Blissey,Tyranitar,Xatu,Jellicent,Gliscor
2356265535,Landorus-Therian,Garchomp,Starmie,Jirachi,Dragonite,Lucario,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian
2356518821,Skarmory,Metagross,Tornadus,Garchomp,Jellicent,Machamp,Tyranitar,Mienshao,Gliscor,Skarmory,Amoonguss,Alakazam
2356598696,Tyranitar,Jellicent,Heatran,Landorus-Therian,Excadrill,Jirachi,Latios,Jirachi,Starmie,Dragonite,Mamoswine,Rotom-Wash
2356693370,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther,Mamoswine,Latios,Scizor,Kyurem-Black,Salamence,Magnezone
2356721199,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther,Scizor,Salamence,Gyarados,Volcarona,Breloom,Mamoswine
2356949584,Tyranitar,Forretress,Zapdos,Alakazam,Seismitoad,Hydreigon,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther
2356968017,Lucario,Azelf,Dragonite,Garchomp,Starmie,Volcarona,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther
2356973095,Landorus-Therian,Garchomp,Starmie,Jirachi,Dragonite,Lucario,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther
2356996641,Cryogonal,Rotom-Heat,Keldeo-Resolute,Dragonite,Jirachi,Garchomp,Garchomp,Dragonite,Magnezone,Latios,Kyurem-Black,Excadrill
2357130939,Scizor,Politoed,Starmie,Keldeo,Thundurus-Therian,Ferrothorn,Slowking,Excadrill,Kyurem,Skarmory,Tyranitar,Quagsire
2357134666,Scizor,Politoed,Starmie,Keldeo,Thundurus-Therian,Ferrothorn,Slowking,Excadrill,Kyurem,Skarmory,Tyranitar,Quagsire
2357161531,Cryogonal,Rotom-Heat,Keldeo-Resolute,Dragonite,Jirachi,Garchomp,Politoed,Tentacruel,Ferrothorn,Keldeo-Resolute,Thundurus-Therian,Latios
2357284098,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther,Conkeldurr,Excadrill,Landorus-Therian,Thundurus-Therian,Heatran,Jirachi
2357286352,Scizor,Tyranitar,Rotom-Wash,Landorus-Therian,Latios,Garchomp,Tyranitar,Jirachi,Landorus-Therian,Latios,Breloom,Keldeo
2357292100,Conkeldurr,Excadrill,Landorus-Therian,Thundurus-Therian,Heatran,Jirachi,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther
2357294855,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther,Rotom-Wash,Starmie,Tyranitar,Landorus-Therian,Terrakion,Celebi
2357500013,Infernape,Tyranitar,Keldeo,Garchomp,Scizor,Reuniclus,Gliscor,Gothitelle,Tyranitar,Mamoswine,Rotom-Wash,Scizor
2357584434,Kyurem-Black,Alakazam,Keldeo,Landorus-Therian,Bisharp,Latios,Tyranitar,Landorus-Therian,Rotom-Wash,Ferrothorn,Alakazam,Latios
2357604941,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Tyranitar,Rotom-Wash,Latios,Ferrothorn,Alakazam,Landorus-Therian
2357620167,Tyranitar,Skarmory,Jellicent,Garchomp,Mew,Reuniclus,Politoed,Dragonite,Scizor,Toxicroak,Jirachi,Garchomp
2357623559,Hippowdon,Umbreon,Forretress,Toxicroak,Infernape,Hydreigon,Jirachi,Dragonite,Salamence,Excadrill,Breloom,Tornadus
2357693776,Gastrodon,Scizor,Heatran,Gliscor,Starmie,Salamence,Politoed,Tentacruel,Ferrothorn,Keldeo-Resolute,Thundurus-Therian,Latios
2357705410,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther
2357722617,Onix,Scizor,Latios,Espeon,Darmanitan,Breloom,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther
2357844764,Tyranitar,Latios,Landorus-Therian,Ferrothorn,Rotom-Wash,Excadrill,Politoed,Ferrothorn,Volcarona,Excadrill,Latios,Azumarill
2358024303,Conkeldurr,Landorus-Therian,Thundurus-Therian,Heatran,Jirachi,Latias,Tyranitar,Forretress,Reuniclus,Jellicent,Scizor,Latios
2358035973,Terrakion,Landorus-Therian,Garchomp,Tyranitar,Rotom-Wash,Jirachi,Cryogonal,Rotom-Heat,Keldeo-Resolute,Dragonite,Jirachi,Garchomp
2358115484,Garchomp,Dragonite,Starmie,Latias,Volcarona,Jirachi,Garchomp,Dragonite,Latios,Starmie,Metagross,Scizor
2358147719,Politoed,Breloom,Chansey,Skarmory,Tentacruel,Gliscor,Skarmory,Tentacruel,Chansey,Gliscor,Jellicent,Quagsire
2358184409,Gengar,Gliscor,Scizor,Mamoswine,Hydreigon,Excadrill,Skarmory,Tentacruel,Chansey,Gliscor,Jellicent,Quagsire
2358235275,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther,Politoed,Breloom,Chansey,Skarmory,Tentacruel,Gliscor
2358246728,Azelf,Celebi,Heatran,Excadrill,Zapdos,Breloom,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian
2358259252,Terrakion,Keldeo,Tyranitar,Landorus-Therian,Jellicent,Alakazam,Politoed,Ferrothorn,Volcarona,Excadrill,Latios,Azumarill
2358491732,Alakazam,Skarmory,Tyranitar,Mamoswine,Jellicent,Excadrill,Cryogonal,Rotom-Heat,Keldeo-Resolute,Dragonite,Jirachi,Garchomp
2358517288,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Scizor,Terrakion,Dragonite,Volcarona,Garchomp,Toxicroak
2358585206,Slowking,Excadrill,Kyurem,Skarmory,Tyranitar,Quagsire,Garchomp,Dragonite,Magnezone,Latios,Kyurem-Black,Excadrill
2358587391,Slowking,Excadrill,Kyurem,Skarmory,Tyranitar,Quagsire,Reuniclus,Landorus-Therian,Latios,Magnezone,Mamoswine,Ferrothorn
2358864811,Conkeldurr,Landorus-Therian,Thundurus-Therian,Heatran,Latias,Starmie,Scizor,Forretress,Dragonite,Toxicroak,Gengar,Keldeo
2358965201,Reuniclus,Forretress,Ambipom,Jellicent,Tyranitar,Rotom-Heat,Abomasnow,Heatran,Slowbro,Landorus-Therian,Latios,Latias
2359184300,Politoed,Ferrothorn,Volcarona,Excadrill,Latios,Azumarill,Tyranitar,Landorus-Therian,Ferrothorn,Latios,Alakazam,Keldeo
2359516839,Latios,Jirachi,Starmie,Dragonite,Mamoswine,Rotom-Wash,Scizor,Dragonite,Starmie,Metagross,Mamoswine,Lucario
2359575936,Latios,Jirachi,Starmie,Dragonite,Mamoswine,Rotom-Wash,Heatran,Gliscor,Magnezone,Jellicent,Hydreigon,Toxicroak
2359743986,Abomasnow,Mamoswine,Jirachi,Starmie,Kyurem-Black,Latias,Garchomp,Dragonite,Latios,Starmie,Metagross,Scizor
2359849865,Bronzong,Crawdaunt,Reuniclus,Conkeldurr,Gengar,Nidoqueen,Terrakion,Keldeo,Tyranitar,Landorus-Therian,Jellicent,Latios
2359970963,Ambipom,Staraptor,Conkeldurr,Claydol,Ferrothorn,Gliscor,Garchomp,Volcarona,Dragonite,Breloom,Starmie,Scizor
2360008425,Skarmory,Gastrodon,Reuniclus,Tyranitar,Latias,Heatran,Politoed,Kyurem-Black,Tentacruel,Ferrothorn,Landorus-Therian,Tornadus
2360009699,Politoed,Toxicroak,Thundurus-Therian,Ferrothorn,Excadrill,Keldeo,Jirachi,Haxorus,Porygon2,Donphan,Ninetales,Volcarona
2360021957,Tyranitar,Jirachi,Landorus-Therian,Latios,Breloom,Keldeo,Jirachi,Kyurem-Black,Landorus-Therian,Kingdra,Latias,Starmie
2360377334,Latios,Kingdra,Suicune,Landorus-Therian,Jirachi,Rotom-Wash,Ambipom,Staraptor,Conkeldurr,Cryogonal,Ferrothorn,Gliscor
2360457346,Tentacruel,Thundurus-Therian,Ferrothorn,Keldeo-Resolute,Latios,Politoed,Rotom-Wash,Landorus-Therian,Tyranitar,Alakazam,Keldeo,Excadrill
2360636459,Jirachi,Landorus-Therian,Garchomp,Tyranitar,Latios,Rotom-Wash,Latios,Jirachi,Starmie,Dragonite,Mamoswine,Rotom-Wash
2360847414,Alakazam,Abomasnow,Gliscor,Forretress,Jellicent,Blissey,Politoed,Ferrothorn,Dragonite,Excadrill,Latios,Keldeo-Resolute
2360976626,Garchomp,Dragonite,Latios,Starmie,Metagross,Scizor,Tyranitar,Latios,Alakazam,Jellicent,Excadrill,Volcarona
2361403417,Slowking,Excadrill,Kyurem,Skarmory,Tyranitar,Quagsire,Politoed,Ferrothorn,Tentacruel,Latios,Keldeo,Thundurus-Therian
2361428508,Ninetales,Charizard,Latios,Heatran,Donphan,Gengar,Landorus-Therian,Tyranitar,Latios,Ferrothorn,Starmie,Heatran
2361635582,Excadrill,Rotom-Wash,Latios,Ferrothorn,Landorus-Therian,Keldeo,Garchomp,Dragonite,Latios,Starmie,Metagross,Scizor
2361654318,Tyranitar,Landorus-Therian,Garchomp,Rotom-Wash,Jirachi,Keldeo,Politoed,Toxicroak,Starmie,Ferrothorn,Scizor,Volcarona
2361733411,Garchomp,Dragonite,Latios,Starmie,Metagross,Scizor,Abomasnow,Garchomp,Jirachi,Starmie,Salamence,Latios
2362017993,Azelf,Celebi,Heatran,Excadrill,Zapdos,Breloom,Skarmory,Chansey,Gliscor,Jirachi,Jellicent,Tentacruel
2362025800,Scizor,Tyranitar,Rotom-Wash,Landorus-Therian,Latios,Garchomp,Tyranitar,Jirachi,Landorus-Therian,Latios,Breloom,Keldeo
2362368838,Gliscor,Ninetales,Heatran,Dragonite,Celebi,Donphan,Garchomp,Tyranitar,Ferrothorn,Landorus-Therian,Rotom-Wash,Latios
2362581085,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Azelf,Conkeldurr,Cresselia,Dragonite,Excadrill,Kyurem-Black
2362768640,Bronzong,Magnezone,Azelf,Hariyama,Reuniclus,Crawdaunt,Tyranitar,Terrakion,Amoonguss,Rotom-Wash,Landorus-Therian,Excadrill
2362979394,Abomasnow,Garchomp,Dragonite,Jirachi,Starmie,Kyurem-Black,Landorus-Therian,Politoed,Starmie,Ferrothorn,Jirachi,Latios
2363136139,Tyranitar,Garchomp,Jellicent,Skarmory,Scizor,Jirachi,Excadrill,Garchomp,Tyranitar,Scizor,Skarmory,Gengar
2363169891,Jirachi,Landorus-Therian,Garchomp,Tyranitar,Latios,Rotom-Wash,Latios,Jirachi,Starmie,Dragonite,Mamoswine,Rotom-Wash
2363224847,Lucario,Azelf,Dragonite,Garchomp,Starmie,Volcarona,Breloom,Gyarados,Ferrothorn,Jellicent,Hitmontop,Heatran
2363294390,Starmie,Politoed,Keldeo,Ferrothorn,Thundurus-Therian,Scizor,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian
2363323489,Azelf,Celebi,Heatran,Excadrill,Zapdos,Breloom,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian
2363486536,Landorus-Therian,Politoed,Starmie,Ferrothorn,Jirachi,Latios,Heatran,Kyurem,Starmie,Alakazam,Scizor,Abomasnow
2363527686,Landorus-Therian,Politoed,Starmie,Ferrothorn,Jirachi,Latios,Tyranitar,Landorus-Therian,Ferrothorn,Starmie,Latios,Garchomp
2364733195,Excadrill,Tentacruel,Ferrothorn,Latias,Politoed,Volcarona,Heatran,Starmie,Breloom,Scizor,Rotom-Wash,Salamence
2364750593,Politoed,Thundurus-Therian,Tentacruel,Ferrothorn,Landorus-Therian,Alakazam,Cofagrigus,Breloom,Scizor,Jirachi,Heatran,Reuniclus
2365716823,Hippowdon,Ferrothorn,Jellicent,Latios,Garchomp,Scizor,Hydreigon,Latios,Latias,Skarmory,Heatran,Breloom
2365837029,Starmie,Mamoswine,Volcarona,Conkeldurr,Jirachi,Latios,Victini,Conkeldurr,Terrakion,Thundurus-Therian,Breloom,Tyranitar
2366325705,Abomasnow,Chandelure,Forretress,Jellicent,Conkeldurr,Reuniclus,Breloom,Jirachi,Landorus-Therian,Latios,Reuniclus,Rotom-Wash
2366334084,Tyranitar,Latias,Rotom-Wash,Alakazam,Landorus-Therian,Excadrill,Abomasnow,Chandelure,Forretress,Jellicent,Conkeldurr,Reuniclus
2366546284,Garchomp,Dragonite,Latios,Starmie,Metagross,Scizor,Yanmega,Forretress,Ninetales,Infernape,Latios,Espeon
2366612816,Tyranitar,Donphan,Celebi,Magnezone,Garchomp,Jirachi,Abomasnow,Chandelure,Forretress,Jellicent,Conkeldurr,Reuniclus
2366624636,Breloom,Gyarados,Ferrothorn,Jirachi,Blastoise,Heatran,Omastar,Ferrothorn,Mesprit,Reuniclus,Jellicent,Machamp
2366859095,Tyranitar,Gliscor,Excadrill,Latios,Alakazam,Rotom-Wash,Slowking,Excadrill,Kyurem,Skarmory,Tyranitar,Quagsire
2366867000,Starmie,Garchomp,Breloom,Volcarona,Dragonite,Jirachi,Donphan,Tyranitar,Slowbro,Amoonguss,Latios,Terrakion
2367460802,Honchkrow,Terrakion,Garchomp,Conkeldurr,Keldeo-Resolute,Breloom,Landorus-Therian,Alakazam,Volcarona,Starmie,Politoed,Latios
2367489479,Landorus-Therian,Alakazam,Volcarona,Starmie,Politoed,Latios,Politoed,Ferrothorn,Zapdos,Scizor,Garchomp,Tentacruel
2367581859,Politoed,Blastoise,Chansey,Rotom-Wash,Scizor,Toxicroak,Mew,Ferrothorn,Landorus-Therian,Espeon,Thundurus-Therian,Starmie
2367788703,Politoed,Ferrothorn,Volcarona,Excadrill,Latios,Azumarill,Ninetales,Garchomp,Metagross,Landorus-Therian,Starmie,Infernape
2367932066,Garchomp,Dragonite,Starmie,Scizor,Breloom,Volcarona,Scizor,Magnezone,Landorus-Therian,Starmie,Dragonite,Garchomp
2368061730,Gliscor,Magnezone,Tyranitar,Amoonguss,Keldeo,Dragonite,Darmanitan,Ninetales,Volcarona,Chansey,Salamence,Xatu
2368517359,Dragonite,Scizor,Ferrothorn,Volcarona,Starmie,Chansey,Tyranitar,Latias,Rotom-Wash,Alakazam,Landorus-Therian,Excadrill
2368528005,Politoed,Ferrothorn,Volcarona,Excadrill,Latios,Azumarill,Tyranitar,Rotom-Wash,Latios,Ferrothorn,Alakazam,Landorus-Therian
2368984459,Breloom,Heatran,Rotom-Wash,Jirachi,Latias,Landorus-Therian,Tyranitar,Heatran,Keldeo,Celebi,Landorus-Therian,Excadrill
2369217892,Tyranitar,Gliscor,Forretress,Celebi,Magnezone,Milotic,Blissey,Excadrill,Metagross,Dragonite,Latios,Starmie
2369381450,Tyranitar,Terrakion,Amoonguss,Rotom-Wash,Landorus-Therian,Excadrill,Tyranitar,Rotom-Wash,Excadrill,Landorus-Therian,Amoonguss,Kyurem
2369451310,Jirachi,Volcarona,Conkeldurr,Starmie,Terrakion,Dragonite,Latios,Kingdra,Suicune,Landorus-Therian,Jirachi,Rotom-Wash
2369463508,Tyranitar,Latias,Rotom-Wash,Alakazam,Landorus-Therian,Excadrill,Tyranitar,Donphan,Celebi,Magnezone,Garchomp,Jirachi
2369802431,Tyranitar,Starmie,Jirachi,Terrakion,Celebi,Gliscor,Tyranitar,Gliscor,Forretress,Celebi,Magnezone,Milotic
2369821906,Excadrill,Garchomp,Tyranitar,Scizor,Skarmory,Gengar,Lucario,Azelf,Dragonite,Garchomp,Starmie,Volcarona
2369928496,Conkeldurr,Reuniclus,Scizor,Metagross,Latios,Garchomp,Dragonite,Scizor,Ferrothorn,Volcarona,Starmie,Chansey
2369961817,Politoed,Dragonite,Rotom-Wash,Ferrothorn,Magnezone,Xatu,Politoed,Scizor,Ferrothorn,Keldeo,Starmie,Thundurus-Therian
2369985781,Mamoswine,Latios,Scizor,Kyurem-Black,Salamence,Magnezone,Dragonite,Scizor,Ferrothorn,Volcarona,Starmie,Chansey
2370054543,Garchomp,Terrakion,Starmie,Latios,Scizor,Breloom,Skarmory,Infernape,Staraptor,Lucario,Alakazam,Jellicent
2370103635,Politoed,Tornadus,Kyurem-Black,Dragonite,Excadrill,Feraligatr,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian
2370293128,Dragonite,Landorus-Therian,Kyurem-Black,Magnezone,Starmie,Jirachi,Sigilyph,Latias,Ferrothorn,Hippowdon,Rotom-Wash,Heatran
2370344364,Politoed,Thundurus-Therian,Tentacruel,Ferrothorn,Landorus-Therian,Alakazam,Politoed,Thundurus-Therian,Tornadus,Tentacruel,Ferrothorn,Keldeo
2370513288,Alomomola,Landorus-Therian,Excadrill,Tyranitar,Breloom,Latios,Abomasnow,Garchomp,Jirachi,Starmie,Mamoswine,Latios
2370809557,Forretress,Blissey,Tyranitar,Xatu,Jellicent,Gliscor,Latios,Jirachi,Starmie,Dragonite,Mamoswine,Rotom-Wash
2371163893,Reuniclus,Magnezone,Latias,Latios,Jirachi,Kyurem-Black,Garchomp,Skarmory,Tyranitar,Latios,Terrakion,Abomasnow
2371504447,Honchkrow,Terrakion,Garchomp,Conkeldurr,Keldeo-Resolute,Breloom,Garchomp,Tyranitar,Skarmory,Jellicent,Reuniclus,Landorus-Therian
2371507372,Tyranitar,Gliscor,Slowbro,Amoonguss,Terrakion,Excadrill,Omastar,Latios,Jirachi,Dugtrio,Gyarados,Conkeldurr
2372205432,Thundurus-Therian,Gengar,Mamoswine,Bisharp,Scizor,Gyarados,Garchomp,Blissey,Suicune,Scizor,Zoroark,Alakazam
2372469373,Azelf,Breloom,Scizor,Dragonite,Salamence,Garchomp,Tyranitar,Heatran,Alakazam,Ferrothorn,Landorus-Therian,Latias
2372844683,Tyranitar,Excadrill,Jellicent,Conkeldurr,Garchomp,Landorus-Therian,Garchomp,Terrakion,Starmie,Dragonite,Scizor,Breloom
2373159528,Gliscor,Gyarados,Celebi,Heatran,Espeon,Keldeo,Politoed,Basculin,Latias,Terrakion,Scizor,Thundurus-Therian
2373184220,Alomomola,Landorus-Therian,Excadrill,Tyranitar,Breloom,Latios,Abomasnow,Garchomp,Jirachi,Starmie,Mamoswine,Latios
2373591103,Politoed,Keldeo,Latios,Starmie,Thundurus-Therian,Jirachi,Tyranitar,Latias,Rotom-Wash,Alakazam,Landorus-Therian,Excadrill
2373826484,Tyranitar,Latios,Terrakion,Scizor,Rotom-Wash,Garchomp,Kabutops,Latios,Lucario,Dragonite,Scizor,Celebi
2373835970,Donphan,Tyranitar,Slowbro,Amoonguss,Latios,Terrakion,Forretress,Gengar,Weavile,Hydreigon,Heatran,Rotom-Wash
2374465848,Politoed,Keldeo-Resolute,Jirachi,Tentacruel,Ferrothorn,Thundurus-Therian,Skarmory,Gengar,Garchomp,Jirachi,Latios,Lucario
2374471078,Tyranitar,Rotom-Wash,Latios,Ferrothorn,Alakazam,Landorus-Therian,Skarmory,Gengar,Garchomp,Jirachi,Latios,Lucario
2374649866,Garchomp,Volcarona,Breloom,Dragonite,Starmie,Scizor,Gardevoir,Excadrill,Skarmory,Lanturn,Heracross,Garchomp
2374890371,Tyranitar,Latias,Rotom-Wash,Alakazam,Landorus-Therian,Excadrill,Politoed,Keldeo,Latios,Starmie,Thundurus-Therian,Jirachi
2375133748,Bronzong,Magnezone,Azelf,Hariyama,Reuniclus,Crawdaunt,Garchomp,Tyranitar,Alakazam,Ferrothorn,Landorus-Therian,Latios
2375162558,Garchomp,Dragonite,Latios,Starmie,Metagross,Scizor,Abomasnow,Gliscor,Forretress,Jirachi,Kyurem-Black,Reuniclus
2376037107,Tyranitar,Garchomp,Rotom-Wash,Landorus-Therian,Jirachi,Latios,Politoed,Keldeo,Latios,Starmie,Thundurus-Therian,Jirachi
2376211957,Heatran,Rotom-Wash,Latios,Starmie,Dragonite,Garchomp,Politoed,Ferrothorn,Tornadus,Garchomp,Blastoise,Latios
2376308548,Jirachi,Volcarona,Conkeldurr,Starmie,Terrakion,Dragonite,Keldeo,Politoed,Ferrothorn,Scizor,Thundurus-Therian,Starmie
2376319618,Abomasnow,Garchomp,Dragonite,Jirachi,Starmie,Kyurem-Black,Politoed,Ferrothorn,Starmie,Keldeo,Thundurus-Therian,Scizor
2376422150,Kyurem-Black,Magnezone,Latios,Tyranitar,Landorus-Therian,Reuniclus,Hippowdon,Gliscor,Ferrothorn,Magnezone,Latios,Reuniclus
2376511620,Hippowdon,Tyranitar,Skarmory,Reuniclus,Amoonguss,Poliwrath,Jirachi,Volcarona,Conkeldurr,Starmie,Terrakion,Dragonite
2376515869,Alakazam,Starmie,Terrakion,Jirachi,Volcarona,Dragonite,Metagross,Lucario,Latios,Garchomp,Landorus-Therian,Rotom-Wash
2376527899,Hitmontop,Tyranitar,Landorus-Therian,Latios,Keldeo,Ferrothorn,Jirachi,Volcarona,Conkeldurr,Starmie,Terrakion,Dragonite
2376929429,Hippowdon,Ferrothorn,Magnezone,Latios,Excadrill,Reuniclus,Dewgong,Mamoswine,Breloom,Alakazam,Reuniclus,Landorus-Therian
2377069695,Infernape,Tyranitar,Gastrodon-East,Forretress,Keldeo,Landorus-Therian,Aerodactyl,Breloom,Garchomp,Latios,Lucario,Scizor
2377281962,Mamoswine,Latios,Scizor,Kyurem-Black,Salamence,Magnezone,Skarmory,Slowbro,Xatu,Dugtrio,Chansey,Excadrill
2377940813,Politoed,Kyurem-Black,Starmie,Ferrothorn,Garchomp,Thundurus-Therian,Abomasnow,Landorus-Therian,Starmie,Mamoswine,Scizor,Salamence
2378575504,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Aerodactyl,Breloom,Garchomp,Latios,Lucario,Scizor
