Tag,Player,Elo,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6,LeadPokemon,TurnCount,Result,Pokemon 1 Move 1,Pokemon 1 Move 2,Pokemon 1 Move 3,Pokemon 1 Move 4,Pokemon 2 Move 1,Pokemon 2 Move 2,Pokemon 2 Move 3,Pokemon 2 Move 4,Pokemon 3 Move 1,Pokemon 3 Move 2,Pokemon 3 Move 3,Pokemon 3 Move 4,Pokemon 4 Move 1,Pokemon 4 Move 2,Pokemon 4 Move 3,Pokemon 4 Move 4,Pokemon 5 Move 1,Pokemon 5 Move 2,Pokemon 5 Move 3,Pokemon 5 Move 4,Pokemon 6 Move 1,Pokemon 6 Move 2,Pokemon 6 Move 3,Pokemon 6 Move 4,Weather-Rain,Weather-Sand
2340548495,SwordIsBored,1416,Tyranitar,Mamoswine,Rotom-Wash,Latios,Landorus-Therian,Reuniclus,Rotom-Wash,38,lose,Crunch,Pursuit,None,None,Earthquake,Icicle Crash,Ice Shard,None,Hidden Power,Pain Split,Hydro Pump,Volt Switch,Surf,Calm Mind,None,None,Hidden Power,U-turn,None,None,Psychic,Focus Blast,None,None,1,0
2340571829,the great gazump,1416,Landorus-Therian,Garchomp,Starmie,Jirachi,Dragonite,Lucario,Garchomp,20,win,Stealth Rock,U-turn,None,None,Earthquake,None,None,None,Rapid Spin,Ice Beam,Hydro Pump,None,U-turn,Iron Head,None,None,Dragon Dance,Outrage,None,None,None,None,None,None,0,0
2340582687,Invisible Enemy,1429,Ninetales,Tentacruel,Sableye,Chansey,Heatran,Cresselia,Sableye,41,win,Will-O-Wisp,Protect,None,None,None,None,None,None,Will-O-Wisp,Recover,Foul Play,Taunt,Stealth Rock,Seismic Toss,Heal Bell,Soft-Boiled,None,None,None,None,Ice Beam,Moonlight,None,None,0,0
2340921594,Gamer1234556,1294,Hippowdon,Clefable,Skarmory,Jellicent,Latios,Alakazam,Latios,52,win,Rock Slide,None,None,None,Soft-Boiled,Thunder Wave,Ice Beam,Knock Off,Roost,Brave Bird,Whirlwind,Spikes,Taunt,Recover,None,None,Draco Meteor,Dragon Pulse,Surf,None,None,None,None,None,0,0
2341025604,jpilhb,1280,Tyranitar,Landorus-Therian,Ferrothorn,Keldeo,Excadrill,Latios,Keldeo,9,win,Thunder Wave,Pursuit,None,None,None,None,None,None,None,None,None,None,Protect,Toxic,None,None,Earthquake,None,None,None,None,None,None,None,1,0
2341049930,baixiaohen,1329,Jirachi,Scizor,Celebi,Gyarados,Heatran,Starmie,Celebi,27,lose,None,None,None,None,None,None,None,None,Thunder Wave,Giga Drain,Psychic,Recover,None,None,None,None,Will-O-Wisp,None,None,None,Surf,Rapid Spin,Thunderbolt,Trick,0,0
2341069643,binglll,1450,Jirachi,Landorus-Therian,Breloom,Reuniclus,Latios,Rotom-Wash,Jirachi,41,lose,U-turn,Iron Head,Wish,None,Stealth Rock,None,None,None,Swords Dance,Facade,Protect,None,Psychic,Calm Mind,None,None,None,None,None,None,Pain Split,Hydro Pump,Volt Switch,None,0,0
2341263558,jz's mom,1357,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Ferrothorn,30,lose,Flamethrower,Pursuit,None,None,None,None,None,None,Trick,Draco Meteor,None,None,Spikes,Power Whip,Knock Off,None,Scald,Secret Sword,None,None,Hidden Power,Earthquake,Stealth Rock,U-turn,1,0
2341483473,Invisible Enemy,1573,Dragonite,Politoed,Toxicroak,Thundurus-Therian,Starmie,Ferrothorn,Politoed,14,win,None,None,None,None,Hypnosis,Hydro Pump,None,None,Ice Punch,Substitute,None,None,Hidden Power,Substitute,None,None,None,None,None,None,Stealth Rock,None,None,None,0,1
2341676244,ZBUEB,1292,Lucario,Azelf,Dragonite,Garchomp,Starmie,Volcarona,Azelf,20,win,Extreme Speed,Close Combat,Swords Dance,None,Stealth Rock,None,None,None,Outrage,None,None,None,Earthquake,Outrage,Fire Fang,Swords Dance,Surf,None,None,None,None,None,None,None,0,0
2341729140,TheFireWithin100,1285,Alomomola,Ambipom,Scizor,Salamence,Skarmory,Keldeo,Skarmory,29,win,Toxic,Healing Wish,None,None,Fake Out,U-turn,None,None,Bullet Punch,U-turn,None,None,Outrage,None,None,None,Stealth Rock,Spikes,None,None,Calm Mind,Surf,Secret Sword,None,0,0
2341807125,Crowned Crystals ♔,1565,Tyranitar,Ferrothorn,Landorus-Therian,Excadrill,Latias,Latios,Ferrothorn,23,win,None,None,None,None,Spikes,Power Whip,Leech Seed,Thunder Wave,U-turn,None,None,None,Rock Slide,None,None,None,Surf,Draco Meteor,None,None,Psyshock,None,None,None,1,0
2341896947,cdrgcde,1296,Abomasnow,Garchomp,Dragonite,Jirachi,Starmie,Kyurem-Black,Kyurem-Black,18,win,Hidden Power,Ice Shard,Wood Hammer,None,Stealth Rock,Outrage,Swords Dance,None,None,None,None,None,U-turn,Ice Punch,None,None,None,None,None,None,Outrage,None,None,None,0,0
2342275855,SattleBimulator,1446,Excadrill,Garchomp,Tyranitar,Scizor,Skarmory,Gengar,Skarmory,16,win,None,None,None,None,Earthquake,None,None,None,None,None,None,None,Bullet Punch,Swords Dance,None,None,Brave Bird,None,None,None,Shadow Ball,None,None,None,0,0
2342279610,maple_syrup689hoe,1358,Abomasnow,Walrein,Ferrothorn,Tentacruel,Garchomp,Reuniclus,Garchomp,21,lose,Protect,Blizzard,None,None,None,None,None,None,Spikes,Leech Seed,None,None,Scald,None,None,None,Stealth Rock,None,None,None,Psychic,Hidden Power,None,None,0,0
2342287261,ledium,1388,Tyranitar,Gliscor,Ferrothorn,Reuniclus,Latios,Alakazam,Ferrothorn,22,lose,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,0
2342291973,baixiaohen,1317,Jirachi,Scizor,Celebi,Gyarados,Heatran,Starmie,Jirachi,22,win,Iron Head,None,None,None,None,None,None,None,Thunder Wave,Psychic,None,None,None,None,None,None,Will-O-Wisp,Earth Power,Fire Blast,Stealth Rock,None,None,None,None,0,0
2342324984,Concept of Wind,1349,Tyranitar,Skarmory,Amoonguss,Latios,Garchomp,Mienshao,Garchomp,18,win,Crunch,Fire Blast,Stealth Rock,None,Brave Bird,None,None,None,Stun Spore,Spore,Hidden Power,None,Draco Meteor,None,None,None,Outrage,Fire Fang,Swords Dance,None,None,None,None,None,0,0
2342355664,cdrgcde,1393,Politoed,Keldeo-Resolute,Jirachi,Tentacruel,Ferrothorn,Thundurus-Therian,Politoed,80,win,None,None,None,None,Hydro Pump,Substitute,Hidden Power,None,U-turn,Healing Wish,None,None,Scald,Substitute,Rapid Spin,Protect,Stealth Rock,Power Whip,Explosion,None,Hidden Power,Nasty Plot,None,None,0,1
2342361933,cdrgcde,1392,Politoed,Keldeo-Resolute,Jirachi,Tentacruel,Ferrothorn,Thundurus-Therian,Jirachi,18,win,Scald,Ice Beam,Protect,None,None,None,None,None,U-turn,Ice Punch,None,None,None,None,None,None,Stealth Rock,Explosion,None,None,Hidden Power,Thunder,Focus Blast,None,0,1
2342363393,baixiaohen,1329,Jirachi,Scizor,Celebi,Gyarados,Heatran,Starmie,Celebi,27,lose,None,None,None,None,None,None,None,None,Thunder Wave,Giga Drain,Psychic,Recover,None,None,None,None,Will-O-Wisp,None,None,None,Surf,Rapid Spin,Thunderbolt,Trick,0,0
2342950104,BOMB SWORD,1264,Skarmory,Landorus-Therian,Tyranitar,Latios,Jellicent,Lucario,Skarmory,22,win,Stealth Rock,None,None,None,Swords Dance,Hidden Power,Superpower,None,Crunch,None,None,None,Surf,Roost,None,None,Night Shade,None,None,None,Extreme Speed,None,None,None,1,0
2342953382,Accelerock Ttar,1440,Froslass,Latios,Scizor,Garchomp,Alakazam,Dragonite,Latios,24,lose,Spikes,Icy Wind,None,None,Draco Meteor,Hidden Power,None,None,Bullet Punch,None,None,None,Earthquake,Swords Dance,Outrage,None,Focus Blast,Signal Beam,None,None,Dragon Dance,Fire Punch,Outrage,None,0,0
2343464088,DubbedOn,1463,Latios,Rotom-Wash,Landorus-Therian,Tyranitar,Alakazam,Ferrothorn,Rotom-Wash,29,lose,Draco Meteor,Trick,None,None,Will-O-Wisp,Volt Switch,None,None,Earthquake,None,None,None,Thunder Wave,Pursuit,None,None,Shadow Ball,Grass Knot,Hidden Power,None,Knock Off,Gyro Ball,None,None,1,0
2343497936,neinrehh,1419,Seismitoad,Celebi,Cobalion,Landorus-Therian,Tyranitar,Excadrill,Cobalion,10,lose,Scald,Stealth Rock,None,None,None,None,None,None,Focus Blast,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,0
2343500843,DubbedOn,1419,Alakazam,Latios,Gliscor,Skarmory,Reuniclus,Jirachi,Skarmory,25,lose,None,None,None,None,Draco Meteor,None,None,None,None,None,None,None,Roost,Spikes,None,None,Psyshock,Calm Mind,Recover,Hidden Power,U-turn,Ice Punch,None,None,0,0
2343881131,chomp29,1460,Garchomp,Volcarona,Conkeldurr,Starmie,Scizor,Dragonite,Garchomp,22,win,Stealth Rock,Earthquake,None,None,Bug Buzz,Hidden Power,Fire Blast,Quiver Dance,Ice Punch,Drain Punch,None,None,Rapid Spin,None,None,None,U-turn,None,None,None,Superpower,Dragon Dance,Extreme Speed,None,0,0
2343976123,ddtdh,1262,Xatu,Blissey,Dragonite,Cresselia,Excadrill,Ninetales,Ninetales,7,win,U-turn,Reflect,Stealth Rock,None,Stealth Rock,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Protect,None,None,None,0,0
2344336805,gaboelpro777,1372,Reuniclus,Tyranitar,Ferrothorn,Jirachi,Garchomp,Excadrill,Garchomp,28,win,Psyshock,None,None,None,Stone Edge,Dragon Dance,Earthquake,None,Leech Seed,None,None,None,Zen Headbutt,None,None,None,Stealth Rock,Fire Blast,None,None,Earthquake,Iron Head,None,None,0,0
2344424550,chomp29,1498,Tyranitar,Alakazam,Heatran,Jellicent,Skarmory,Landorus-Therian,Tyranitar,6,win,Stone Edge,None,None,None,None,None,None,None,Stealth Rock,None,None,None,None,None,None,None,None,None,None,None,Earthquake,None,None,None,1,0
2344468043,tbt123,1339,Reuniclus,Tyranitar,Excadrill,Conkeldurr,Bronzong,Gyarados,Gyarados,30,lose,Shadow Ball,Trick Room,Focus Blast,None,Crunch,Superpower,None,None,Iron Head,None,None,None,Hammer Arm,None,None,None,Explosion,Trick Room,Stealth Rock,None,Substitute,Waterfall,None,None,0,0
2344478268,tbt123,1326,Bronzong,Xatu,Conkeldurr,Reuniclus,Ursaring,Marowak,Xatu,29,lose,Explosion,Stealth Rock,None,None,U-turn,Trick Room,Roost,None,Drain Punch,None,None,None,Trick Room,None,None,None,Facade,Swords Dance,Close Combat,None,Swords Dance,Double-Edge,None,None,0,0
2344524032,Bl153,1317,Kyurem-Black,Archeops,Carracosta,Starmie,Zoroark,Klinklang,Kyurem-Black,33,win,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0
2344531527,amaniania,1324,Tyranitar,Landorus-Therian,Excadrill,Garchomp,Celebi,Rotom-Wash,Celebi,28,lose,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,0
2344591568,ddtdh,1310,Politoed,Keldeo-Resolute,Jirachi,Tentacruel,Ferrothorn,Thundurus-Therian,Thundurus-Therian,22,win,Scald,Ice Beam,Protect,None,Hydro Pump,Substitute,Hidden Power,None,None,None,None,None,Scald,Rapid Spin,None,None,None,None,None,None,Hidden Power,Focus Blast,None,None,0,1
2344613125,spliffdiff,1436,Honchkrow,Terrakion,Garchomp,Conkeldurr,Keldeo-Resolute,Breloom,Terrakion,24,lose,Brave Bird,Pursuit,None,None,Taunt,Close Combat,Stealth Rock,None,Earthquake,Rock Slide,None,None,None,None,None,None,Secret Sword,None,None,None,Mach Punch,Bullet Seed,None,None,0,0
2344616303,spliffdiff,1392,Honchkrow,Terrakion,Garchomp,Conkeldurr,Keldeo-Resolute,Breloom,Terrakion,21,lose,Sucker Punch,Brave Bird,None,None,Close Combat,Stone Edge,None,None,None,None,None,None,Mach Punch,Thunder Punch,Drain Punch,None,Secret Sword,None,None,None,Bullet Seed,None,None,None,0,0
2344634044,Vanteline,1309,Ferrothorn,Gyarados,Thundurus-Therian,Heatran,Latios,Conkeldurr,Ferrothorn,29,win,Spikes,Power Whip,Leech Seed,None,Ice Fang,None,None,None,Hidden Power,Focus Blast,None,None,Earth Power,Dragon Pulse,Fire Blast,Stealth Rock,Draco Meteor,None,None,None,Ice Punch,Mach Punch,None,None,0,0
2344794851,ddtdh,1309,Politoed,Keldeo-Resolute,Jirachi,Tentacruel,Ferrothorn,Thundurus-Therian,Keldeo-Resolute,17,win,Scald,Protect,None,None,None,None,None,None,U-turn,None,None,None,Substitute,Rapid Spin,None,None,Spikes,Stealth Rock,Explosion,None,None,None,None,None,0,1
2344858417,Alfredo_Rivero✘,1480,Politoed,Azumarill,Toxicroak,Keldeo,Ferrothorn,Thundurus-Therian,Toxicroak,54,lose,None,None,None,None,Waterfall,Ice Punch,None,None,Focus Punch,Toxic,Sucker Punch,Substitute,Secret Sword,None,None,None,Leech Seed,Knock Off,None,None,Focus Blast,Hidden Power,None,None,0,1
2345178066,epiccure9,1443,Politoed,Rotom-Wash,Keldeo,Ferrothorn,Latios,Jirachi,Latios,14,lose,Focus Blast,Hydro Pump,Ice Beam,Hidden Power,None,None,None,None,None,None,None,None,Power Whip,None,None,None,Trick,None,None,None,None,None,None,None,0,0
2345319905,abysmal dogshit,1377,Tyranitar,Ferrothorn,Excadrill,Keldeo,Landorus-Therian,Latios,Ferrothorn,25,lose,Rock Slide,None,None,None,Spikes,Power Whip,Gyro Ball,Knock Off,None,None,None,None,Scald,Hidden Power,None,None,Earthquake,Stealth Rock,None,None,Draco Meteor,None,None,None,1,0
2345341064,ddtdh,1416,Xatu,Blissey,Dragonite,Cresselia,Excadrill,Ninetales,Blissey,42,win,Roost,None,None,None,Seismic Toss,Stealth Rock,None,None,Dragon Dance,Substitute,Dragon Claw,Roost,None,None,None,None,None,None,None,None,Will-O-Wisp,Protect,None,None,0,0
2345466942,ddtdh,1425,Tyranitar,Garchomp,Rotom-Wash,Landorus-Therian,Jirachi,Latios,Garchomp,5,win,None,None,None,None,Draco Meteor,Stealth Rock,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,0
2345508874,ddtdh,1454,Tyranitar,Landorus-Therian,Rotom-Wash,Ferrothorn,Alakazam,Latios,Latios,17,win,Thunder Wave,None,None,None,Stealth Rock,U-turn,None,None,Will-O-Wisp,Volt Switch,None,None,None,None,None,None,Psyshock,Hidden Power,Signal Beam,None,Draco Meteor,None,None,None,1,0
2345520172,el janitor,1356,Azelf,Celebi,Heatran,Excadrill,Zapdos,Breloom,Breloom,23,win,Stealth Rock,Thunder Wave,None,None,U-turn,None,None,None,Toxic,Magma Storm,Protect,None,Earthquake,None,None,None,None,None,None,None,Superpower,Bullet Seed,None,None,0,0
2345770631,Idomenee,1400,Politoed,Tentacruel,Ferrothorn,Keldeo-Resolute,Thundurus-Therian,Latios,Politoed,23,win,Scald,Encore,Protect,None,Toxic,None,None,None,None,None,None,None,Surf,None,None,None,Hidden Power,Thunder,Substitute,None,Surf,None,None,None,0,1
2345863492,Cubavision,1277,Tyranitar,Amoonguss,Excadrill,Keldeo,Gliscor,Mamoswine,Mamoswine,27,win,Crunch,Thunder Wave,Pursuit,None,Giga Drain,None,None,None,Earthquake,None,None,None,Scald,None,None,None,Knock Off,Stealth Rock,Earthquake,None,Icicle Crash,None,None,None,0,0
2345977678,seanb143,1409,Jellicent,Scizor,Starmie,Heatran,Ninetales,Landorus-Therian,Starmie,27,lose,Recover,None,None,None,U-turn,None,None,None,Psyshock,Hydro Pump,None,None,Stealth Rock,None,None,None,Solar Beam,Inferno,Hidden Power,Sunny Day,Stone Edge,U-turn,None,None,0,0
2345980730,roubzer,1355,Starmie,Magnezone,Alakazam,Breloom,Gliscor,Tyranitar,Breloom,30,lose,Hydro Pump,None,None,None,Hidden Power,None,None,None,Psychic,Focus Blast,Hidden Power,None,Mach Punch,Low Sweep,None,None,Protect,None,None,None,None,None,None,None,1,0
2346155635,bigMaraRALO,1322,Abomasnow,Garchomp,Dragonite,Jirachi,Starmie,Kyurem-Black,Garchomp,12,win,Blizzard,None,None,None,Stealth Rock,Earthquake,Outrage,None,None,None,None,None,None,None,None,None,Rapid Spin,None,None,None,None,None,None,None,0,0
2346165391,bigMaraRALO,1358,Tyranitar,Latios,Ferrothorn,Rotom-Wash,Landorus-Therian,Alakazam,Ferrothorn,31,win,None,None,None,None,Recover,Draco Meteor,Thunder Wave,None,Power Whip,None,None,None,Will-O-Wisp,Volt Switch,None,None,Earthquake,Stealth Rock,U-turn,None,Psychic,Focus Blast,None,None,1,0
2346215531,Oh gxtgcds,1395,Kyurem-Black,Latios,Politoed,Ferrothorn,Keldeo,Landorus-Therian,Kyurem-Black,27,win,None,None,None,None,None,None,None,None,Ice Beam,None,None,None,Spikes,Leech Seed,Gyro Ball,None,Substitute,Hidden Power,Surf,None,None,None,None,None,0,0
2346240867,luponyero,1334,Gliscor,Gyarados,Celebi,Heatran,Espeon,Keldeo,Celebi,19,lose,Earthquake,None,None,None,None,None,None,None,Stealth Rock,None,None,None,Will-O-Wisp,Protect,None,None,None,None,None,None,Secret Sword,None,None,None,0,0
2346286735,Tr in b&w,1396,Abomasnow,Chandelure,Forretress,Jellicent,Conkeldurr,Reuniclus,Forretress,20,win,Blizzard,Wood Hammer,None,None,Trick Room,Shadow Ball,Fire Blast,None,Spikes,Stealth Rock,None,None,Trick Room,Will-O-Wisp,None,None,Drain Punch,Ice Punch,Payback,None,None,None,None,None,0,0
2346345860,kenjishinoka,1378,Gyarados,Sableye,Magnezone,Jellicent,Skarmory,Excadrill,Skarmory,25,lose,Waterfall,None,None,None,Trick,None,None,None,Volt Switch,None,None,None,Surf,Giga Drain,None,None,Stealth Rock,Spikes,Taunt,None,Iron Head,None,None,None,0,0
2346368678,RAlexa21th,1321,Tyranitar,Garchomp,Mamoswine,Magnezone,Latios,Keldeo,Mamoswine,23,lose,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0
2346679525,django kill,1310,Abomasnow,Blissey,Gliscor,Jirachi,Starmie,Kyurem,Gliscor,14,win,None,None,None,None,Seismic Toss,Stealth Rock,Thunder Wave,None,Earthquake,Ice Fang,Taunt,None,None,None,None,None,Rapid Spin,None,None,None,Draco Meteor,None,None,None,0,0
2346751244,PSiLilliann,1309,Abomasnow,Garchomp,Dragonite,Jirachi,Starmie,Kyurem-Black,Abomasnow,26,lose,Ice Shard,Blizzard,None,None,Stealth Rock,None,None,None,Dragon Dance,Extreme Speed,None,None,U-turn,None,None,None,Thunderbolt,None,None,None,Ice Beam,Fusion Bolt,None,None,0,0
2346754770,django kill,1358,Tyranitar,Landorus-Therian,Ferrothorn,Latios,Alakazam,Jellicent,Ferrothorn,27,win,Earthquake,None,None,None,Earthquake,Hidden Power,None,None,Spikes,Stealth Rock,None,None,Draco Meteor,Hidden Power,Surf,Calm Mind,None,None,None,None,Taunt,Recover,Will-O-Wisp,Night Shade,1,0
2346966248,mzzin,1348,Politoed,Toxicroak,Ferrothorn,Garchomp,Starmie,Zoroark,Garchomp,24,lose,Protect,Scald,None,None,Drain Punch,Sucker Punch,Swords Dance,None,None,None,None,None,Outrage,Rock Slide,None,None,Thunder,Ice Beam,None,None,Trick,None,None,None,0,0
2347312294,PSiLilliann,1309,Abomasnow,Garchomp,Dragonite,Jirachi,Starmie,Kyurem-Black,Abomasnow,26,lose,Ice Shard,Blizzard,None,None,Stealth Rock,None,None,None,Dragon Dance,Extreme Speed,None,None,U-turn,None,None,None,Thunderbolt,None,None,None,Ice Beam,Fusion Bolt,None,None,0,0
2347328475,adjourney,1287,Politoed,Ferrothorn,Chansey,Gothitelle,Skarmory,Tentacruel,Politoed,55,win,Hypnosis,Surf,None,None,Stealth Rock,Protect,Leech Seed,None,None,None,None,None,Trick,Rest,None,None,Spikes,None,None,None,Scald,Protect,Toxic,Rapid Spin,0,1
2347584835,Cinema Staff Fan,1376,Ninetales,Forretress,Xatu,Volcarona,Dragonite,Garchomp,Forretress,16,lose,Flamethrower,None,None,None,None,None,None,None,None,None,None,None,Quiver Dance,None,None,None,None,None,None,None,Outrage,Earthquake,None,None,0,0
2348044048,the fine print,1297,Feraligatr,Politoed,Keldeo,Garchomp,Celebi,Jirachi,Keldeo,96,win,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0
2348053645,Aurum38,1349,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Ferrothorn,37,lose,None,None,None,None,Psychic,Shadow Ball,Hidden Power,None,Draco Meteor,None,None,None,Spikes,Power Whip,None,None,Secret Sword,None,None,None,Earthquake,Hidden Power,Stealth Rock,U-turn,1,0
2349236287,SattleBimulator,1406,Excadrill,Garchomp,Tyranitar,Scizor,Skarmory,Gengar,Skarmory,26,lose,Earthquake,Rapid Spin,Iron Head,None,Earthquake,Outrage,None,None,Thunder Wave,Rock Slide,Pursuit,None,Bullet Punch,Superpower,None,None,Brave Bird,None,None,None,None,None,None,None,0,0
2349703745,xpeps_10,1350,Politoed,Thundurus-Therian,Tentacruel,Ferrothorn,Landorus-Therian,Alakazam,Landorus-Therian,22,win,Scald,None,None,None,Agility,Focus Blast,None,None,Scald,Rapid Spin,None,None,Stealth Rock,Thunder Wave,Knock Off,None,Stone Edge,None,None,None,Psyshock,Focus Blast,None,None,0,1
2349769364,Gym DG,1320,Jirachi,Donphan,Gastrodon,Politoed,Lapras,Dragonite,Jirachi,48,lose,U-turn,Trick,None,None,Earthquake,Rapid Spin,Ice Shard,Stealth Rock,Earthquake,Scald,Recover,None,Scald,None,None,None,Ice Shard,Curse,Rest,None,Superpower,Hurricane,Roost,None,0,0
2349842540,mello ss,1453,Skarmory,Spiritomb,Kyurem-Black,Magnezone,Garchomp,Dragonite,Magnezone,22,win,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0
2349865574,Boizeroni,1328,Onix,Scizor,Latios,Espeon,Darmanitan,Breloom,Darmanitan,72,lose,Dragon Tail,Stealth Rock,None,None,Bug Bite,Roost,Swords Dance,None,Dragon Pulse,Surf,None,None,Hidden Power,Sunny Day,None,None,Flare Blitz,U-turn,None,None,Swords Dance,Mach Punch,None,None,0,0
2349871394,chomp29,1435,Latios,Skarmory,Alakazam,Mamoswine,Jirachi,Jellicent,Latios,24,win,Draco Meteor,Psyshock,None,None,Stealth Rock,Brave Bird,Spikes,None,None,None,None,None,Ice Shard,None,None,None,Fire Punch,Ice Punch,None,None,Will-O-Wisp,None,None,None,0,0
2349929732,NotPalpy,1315,Landorus-Therian,Latios,Jirachi,Politoed,Tentacruel,Keldeo,Politoed,2,win,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,1
2350002142,mello ss,1466,Skarmory,Kyurem-Black,Chansey,Politoed,Tentacruel,Tangrowth,Kyurem-Black,1,lose,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,1
2350107828,cdrgcde,1476,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Latios,23,win,Thunder Wave,None,None,None,Psychic,Shadow Ball,Hidden Power,None,Trick,Draco Meteor,None,None,Power Whip,Knock Off,None,None,None,None,None,None,Hidden Power,U-turn,None,None,1,0
2350243702,rock thunder bird,1313,Latios,Magnezone,Starmie,Garchomp,Salamence,Jirachi,Jirachi,22,win,None,None,None,None,Volt Switch,Flash Cannon,None,None,None,None,None,None,Dual Chop,None,None,None,Dragon Claw,None,None,None,U-turn,Iron Head,Wish,Body Slam,0,0
2350282102,abysmal dogshit,1312,Hippowdon,Garchomp,Magnezone,Starmie,Dragonite,Scizor,Hippowdon,26,win,Stealth Rock,Earthquake,Toxic,Slack Off,Earthquake,Endure,Outrage,None,None,None,None,None,Hydro Pump,None,None,None,Extreme Speed,None,None,None,Bullet Punch,None,None,None,0,0
2350285619,erauogenkl,1461,Hippowdon,Skarmory,Reuniclus,Blissey,Excadrill,Jellicent,Excadrill,17,lose,Stealth Rock,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Earthquake,Rapid Spin,Protect,Iron Head,None,None,None,None,0,0
2350725789,Usopp D Gawd,1320,Tyranitar,Excadrill,Ferrothorn,Latios,Jirachi,Alakazam,Jirachi,30,win,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,0
